0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,target
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003037,0.0003037,0.0009109999999999999,0.036137300000000004,0.5463100000000001,0.276951,0.0124507,0.0236866,0.0434254,0.0239903,0.0039478000000000004,0.0127543,0.0182205,27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005283,0.0007924,0.044374000000000004,0.540676,0.26650799999999997,0.0118859,0.0184892,0.0478077,0.0309033,0.0052826,0.012942400000000001,0.0198098,27
0.0,0.0,0.0,0.0,0.0,0.0004832,0.0,0.0,0.0004832,0.0007247999999999999,0.0007247999999999999,0.0393815,0.538778,0.270838,0.0132882,0.0318918,0.0396231,0.0260933,0.0045905,0.014013,0.0188451,27
0.0,0.0,0.0,0.0,0.0,0.0006582000000000001,0.0,0.0,0.0,0.0,0.001097,0.0377358,0.517771,0.269636,0.014480000000000002,0.038174599999999996,0.052435300000000004,0.0274243,0.0050461,0.0157964,0.019745500000000003,27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015567,0.0011675000000000001,0.040280199999999995,0.509827,0.273594,0.0155672,0.0377505,0.0509827,0.024713,0.008367399999999999,0.0165402,0.019459,27
0.0,0.0,0.0,0.0,0.0,0.0039841,0.0,0.0,0.14854900000000001,0.30904899999999996,0.290837,0.0,0.0,0.10586199999999998,0.141719,0.0,0.0,0.0,0.0,0.0,0.0,23
0.0,0.0,0.0,0.0,0.0,0.004235,0.0,0.0,0.112229,0.3081,0.301747,0.0,0.0,0.137639,0.13234500000000002,0.0005294,0.0,0.0021175,0.0,0.0010588,0.0,23
0.0,0.0,0.0,0.0,0.0,0.0034895000000000004,0.0,0.0,0.15503499999999998,0.304586,0.312064,0.0,0.0,0.0867398,0.137587,0.0004985,0.0,0.0,0.0,0.0,0.0,23
0.0,0.0,0.0,0.0,0.0,0.0023136999999999997,0.0,0.0,0.143452,0.311893,0.322536,0.0,0.0,0.095789,0.123554,0.00046269999999999997,0.0,0.0,0.0,0.0,0.0,23
0.0,0.0,0.0,0.0,0.0,0.0030198,0.0,0.0,0.154875,0.301122,0.328732,0.0,0.0,0.0759275,0.134167,0.0017256,0.0,0.0,0.0,0.0,0.0004314,23
0.0,0.0,0.0,0.0,0.0,0.0078003,0.0,0.0,0.150546,0.307722,0.331123,0.0,0.0,0.0830733,0.119345,0.00039,0.0,0.0,0.0,0.0,0.0,23
0.0,0.0,0.0,0.0,0.0003604,0.0054053999999999994,0.0,0.0,0.158198,0.31855900000000004,0.33045,0.0003604,0.0,0.06918919999999999,0.116757,0.0007207000000000001,0.0,0.0,0.0,0.0,0.0,23
0.0,0.0,0.0,0.0,0.0,0.0074289,0.0,0.0,0.164406,0.30749299999999996,0.33979299999999996,0.000323,0.0,0.0562016,0.12306199999999999,0.001292,0.0,0.0,0.0,0.0,0.0,23
0.0,0.0,0.0,0.0,0.0011947000000000001,0.0089606,0.0,0.0,0.158005,0.308841,0.344982,0.0008961,0.0,0.0621266,0.113501,0.0008961,0.0,0.0005974,0.0,0.0,0.0,23
0.0,0.0,0.0,0.0,0.00027319999999999997,0.010382500000000001,0.0,0.0,0.161749,0.302186,0.348087,0.00027319999999999997,0.0,0.0527322,0.12349700000000001,0.0005463999999999999,0.0,0.0,0.0,0.0,0.00027319999999999997,23
0.136735,0.0135754,0.0004907000000000001,0.0,0.0,0.0011449000000000001,0.05855409999999999,0.564606,0.0008177999999999999,0.0001636,0.0,0.0021263000000000002,0.0744194,0.0742558,0.00032710000000000004,0.0004907000000000001,0.0042525,0.0341838,0.0006542000000000001,0.013248300000000001,0.0197906,39
0.122555,0.019413200000000002,0.0001482,0.0,0.0,0.0001482,0.0557202,0.573207,0.0,0.0,0.0,0.0014819000000000002,0.0767635,0.0754298,0.0,0.0005928,0.0056313000000000005,0.034084199999999995,0.0,0.012744499999999999,0.0211915,39
0.111082,0.014494700000000001,0.0,0.0,0.0,0.0003953,0.0500725,0.601133,0.0005271,0.0,0.00026349999999999995,0.0013177,0.0653578,0.08380549999999999,0.0006588,0.0003953,0.0044802,0.0357096,0.0007906,0.0108051,0.018316,39
0.10194600000000001,0.0126521,0.0,0.0,0.0,0.00024330000000000003,0.046837000000000004,0.619951,0.0001217,0.0,0.0,0.0010949000000000002,0.059610699999999996,0.0829684,0.0001217,0.0009732000000000001,0.0018248000000000001,0.0383212,0.000365,0.0124088,0.020437999999999998,39
0.10395399999999999,0.0123279,0.0001111,0.0,0.0,0.0002221,0.0513105,0.621613,0.0004442,0.0,0.0,0.0021101999999999996,0.0661928,0.07096849999999999,0.00033319999999999997,0.0008885,0.0016659000000000003,0.0403154,0.0008885,0.009551299999999999,0.0168814,39
0.102047,0.015430500000000002,0.00020569999999999999,0.0,0.0,0.00020569999999999999,0.0512293,0.627096,0.0006172,0.00010290000000000001,0.0,0.0018517,0.0548298,0.0714947,0.0003086,0.00041150000000000003,0.0027775,0.0409423,0.0010287,0.0115214,0.0165621,39
0.102625,0.014044399999999999,9.18e-05,0.0001836,0.0,0.000459,0.05425,0.61924,0.0003672,0.0,0.0,0.0017441,0.0611346,0.0679273,0.0,0.0006426,0.0036717,0.038002600000000004,0.0005507999999999999,0.014044399999999999,0.0202864,39
0.100607,0.0112247,0.0,0.0,0.0,0.0,0.0593664,0.616363,0.0,0.0,0.0,0.0013303,0.0581192,0.06809680000000001,0.0,0.001164,0.0060697,0.04149,0.0004157,0.015548300000000001,0.0196225,39
0.0969337,0.0126303,0.00015219999999999999,0.0,0.0,0.00015219999999999999,0.0608689,0.615537,0.0006848,0.0,7.609999999999999e-05,0.0015217,0.0537929,0.0685536,0.0003804,0.0006848,0.005249899999999999,0.045043,0.0002283,0.0142281,0.0230541,39
0.09988939999999999,0.0118208,6.91e-05,0.0001383,0.0,0.0,0.0634591,0.626849,0.0001383,0.0,0.0,0.0011752000000000002,0.0570994,0.0602101,6.91e-05,0.0006221,0.0060832,0.041200099999999996,0.00048389999999999994,0.012996,0.017351,39
0.0,0.0,0.0,0.0,0.0,0.0150628,0.0,0.0,0.016736400000000002,0.207531,0.30627600000000005,0.0,0.0,0.238494,0.215063,0.0008368000000000001,0.0,0.0,0.0,0.0,0.0,23
0.0,0.0,0.0,0.0,0.0024019,0.0176141,0.0,0.0,0.0136109,0.180144,0.301041,0.0,0.0,0.230584,0.253803,0.0008006,0.0,0.0,0.0,0.0,0.0,23
0.0,0.0,0.0,0.0,0.0015038,0.0165414,0.0,0.0,0.0112782,0.215038,0.305263,0.0015038,0.0,0.24210500000000001,0.206767,0.0,0.0,0.0,0.0,0.0,0.0,23
0.0,0.0,0.0,0.0,0.0004593,0.0114837,0.0,0.0,0.010565,0.130455,0.201194,0.0,0.0,0.48231499999999994,0.16306800000000002,0.0004593,0.0,0.0,0.0,0.0,0.0,23
0.0,0.0,0.0,0.0,0.0,0.014677700000000002,0.0,0.0,0.0134014,0.186981,0.314614,0.0,0.0,0.245692,0.222719,0.0,0.0,0.0019145,0.0,0.0,0.0,23
0.0,0.0,0.0,0.0,0.0016488,0.0119538,0.0,0.0,0.0078318,0.136439,0.23371799999999998,0.0016488,0.0,0.467024,0.139324,0.0,0.0,0.0004122,0.0,0.0,0.0,23
0.0,0.0,0.0,0.0,0.0,0.0136327,0.0,0.0,0.0092221,0.147153,0.255814,0.0,0.0,0.433039,0.13993599999999998,0.0008019,0.0,0.000401,0.0,0.0,0.0,23
0.0,0.0,0.0,0.0,0.0019417000000000002,0.0194175,0.0,0.0,0.0077670000000000005,0.201942,0.344175,0.0,0.0,0.239806,0.183981,0.0009708999999999999,0.0,0.0,0.0,0.0,0.0,23
0.0,0.0,0.0,0.0,0.0041494,0.022821599999999997,0.0,0.0,0.0103734,0.195851,0.33526999999999996,0.0004149,0.0,0.24896300000000002,0.179668,0.0008299,0.0,0.0008299,0.0004149,0.0004149,0.0,23
0.0,0.0,0.0,0.0,0.0033271999999999998,0.0295749,0.0,0.0,0.009242100000000001,0.202218,0.340481,0.0003697,0.0,0.25804099999999996,0.15342,0.0011091,0.0,0.0018484000000000003,0.0003697,0.0,0.0,23
0.0012893,0.0002579,0.0,0.0,0.0018050999999999998,0.006446600000000001,0.0002579,0.0061888,0.003868,0.06472409999999999,0.376483,0.0012893,0.0216606,0.28932399999999997,0.11835999999999999,0.0007736,0.0036100999999999998,0.0631769,0.0015472,0.0141826,0.0244972,35
0.00028989999999999995,0.0,0.0,0.0,0.0011594,0.0066667,0.0,0.0011594,0.0078261,0.0895652,0.44173900000000005,0.00028989999999999995,0.017971,0.229275,0.13971,0.0014493,0.0037681,0.030724599999999998,0.0017390999999999997,0.0101449,0.0165217,35
0.0019417000000000002,0.0,0.0,0.0,0.0024965,0.0069348,0.0008322000000000001,0.006379999999999999,0.0030513000000000003,0.0909847,0.44909899999999997,0.0005547999999999999,0.0152566,0.21165,0.14285699999999998,0.001387,0.0052705,0.0302358,0.0027739,0.009431299999999998,0.0185853,35
0.0005398,0.0,0.0,0.0,0.0029690000000000003,0.0062078,0.0010796,0.0067476,0.0032389000000000003,0.0804318,0.454251,0.0008097000000000001,0.009716599999999999,0.217004,0.145749,0.0008097000000000001,0.0037787,0.0475034,0.0010796,0.0053981,0.012415700000000002,35
0.0010025000000000001,0.0,0.0,0.0,0.0,0.0055138,0.00025059999999999997,0.0045113,0.0032580999999999995,0.07543860000000001,0.42556400000000005,0.0005013,0.0120301,0.250125,0.14310799999999999,0.00025059999999999997,0.0057644,0.0451128,0.0027569,0.0087719,0.0155388,35
0.0,0.0,0.0,0.0,0.0002982,0.004770399999999999,0.0,0.0,0.0005962999999999999,0.0974955,0.5077520000000001,0.0002982,0.0035778,0.188134,0.165474,0.0002982,0.0002982,0.0169946,0.0005962999999999999,0.0038759999999999997,0.008050100000000001,35
0.0,0.0,0.0,0.0,0.0,0.0042493,0.0,0.0,0.005949,0.09433430000000001,0.48810200000000004,0.0002833,0.0056657,0.2,0.15779,0.0011331,0.0025496,0.0254958,0.0002833,0.0031160999999999997,0.010198299999999999,35
0.0014514,0.0,0.0,0.0,0.0021771,0.0038703,0.0012095,0.0065312,0.0038703,0.0737784,0.43710699999999997,0.0004838,0.0195936,0.225931,0.155298,0.0014514,0.0029028,0.035316900000000005,0.0041122,0.0089502,0.0157233,35
0.0,0.0,0.0,0.0,0.0004897,0.0053869,0.0,0.0,0.001714,0.07688539999999999,0.476494,0.0,0.006611199999999999,0.22184099999999998,0.154505,0.0007346,0.0031831999999999997,0.0315867,0.003428,0.006611199999999999,0.0097943,35
0.0006829,0.0,0.0,0.00022759999999999998,0.00022759999999999998,0.0054632,0.00022759999999999998,0.0031869,0.0038698,0.0828591,0.46574099999999996,0.0004553,0.0184384,0.211245,0.152515,0.0018210999999999998,0.0020486999999999997,0.0225359,0.0029593,0.007056699999999999,0.0182108,35
0.0,0.0,0.0,0.0,0.0,0.0002268,0.0,0.0056702,0.026763400000000003,0.0,0.0006804,0.0,0.09843500000000001,0.751871,0.008391899999999999,0.0074846999999999995,0.06849630000000001,0.014742600000000002,0.0027217,0.009526,0.004763,21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088515,0.013600999999999999,0.0,0.00021590000000000002,0.00021590000000000002,0.09304839999999999,0.778497,0.010794499999999999,0.009715000000000001,0.057426599999999994,0.0140328,0.001943,0.0071244,0.0043178,21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059548000000000005,0.0199179,0.0,0.0002053,0.0,0.0973306,0.768173,0.0053388,0.006160199999999999,0.0691992,0.0096509,0.0026694,0.0080082,0.0071869,21
0.0,0.0,0.0,0.0,0.0,0.00019069999999999997,0.0,0.0076278000000000006,0.021167,0.0,0.00038139999999999995,0.00019069999999999997,0.10583499999999998,0.756674,0.0076278000000000006,0.0064836,0.061784900000000004,0.015446200000000002,0.0041953,0.0076278000000000006,0.0047674,21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125154,0.0341971,0.0,0.0001763,0.0001763,0.0904283,0.753041,0.007932300000000002,0.005817,0.063811,0.0160409,0.0037016999999999996,0.007756,0.004406800000000001,21
0.0,0.0,0.0,0.0,0.0,0.00017339999999999999,0.0,0.0050277,0.019244099999999997,0.0,0.0003467,0.00017339999999999999,0.0948336,0.777046,0.0065881,0.007108199999999999,0.0670943,0.0084951,0.0027739,0.0062413,0.0048544,21
0.0,0.0,0.0,0.0,0.0,0.0001685,0.0005056,0.0062363,0.0232597,0.0001685,0.0006742000000000001,0.0005056,0.109051,0.750885,0.0016855000000000001,0.005056499999999999,0.07433,0.009101600000000001,0.0023596999999999997,0.0082589,0.0075847,21
0.0,0.0,0.0,0.0,0.0,0.0,0.0001626,0.0071533000000000005,0.0204845,0.0,0.0004877,0.0004877,0.10209700000000001,0.757763,0.0035766999999999995,0.010242200000000002,0.0697448,0.011542799999999999,0.0027638000000000003,0.007640999999999999,0.0058527,21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075361000000000004,0.022916,0.0,0.0,0.0001538,0.105198,0.744232,0.0072285,0.0144571,0.0675177,0.0126115,0.003076,0.0078437,0.0072285,21
0.0,0.0,0.0,0.0,0.0,0.0,0.0003061,0.013468,0.026629900000000005,0.0,0.000153,0.0,0.0936639,0.74824,0.004285300000000001,0.012702799999999998,0.0726967,0.009029700000000002,0.0026018,0.0110193,0.0050505,21
